-62,-383,484,-36.844528,174.736618,23,31000,40716-10470400
-61,-302,493,-36.844528,174.736618,23,31000,40716-10470400
-84,-288,519,-36.844528,174.736618,23,31000,40716-10470400
-41,-370,500,-36.844528,174.736618,23,31000,40716-10470400
-83,-288,482,-36.844528,174.736618,23,31000,40716-10470400
-97,-358,474,-36.844528,174.736618,23,31000,40716-10470400
-70,-329,459,-36.844528,174.736618,23,31000,40716-10470400
-92,-336,497,-36.844528,174.736618,23,31000,40716-10470400
-95,-420,475,-36.844528,174.736618,23,31000,40716-10470400
-73,-366,493,-36.844539,174.736618,60,31000,40716-10471500
-96,-416,488,-36.844539,174.736618,60,31000,40716-10471500
-98,-385,463,-36.844539,174.736618,60,31000,40716-10471500
-96,-285,480,-36.844539,174.736618,60,31000,40716-10471500
-95,-281,481,-36.844539,174.736618,60,31000,40716-10471500
-63,-380,487,-36.844539,174.736618,60,31000,40716-10471500
-57,-392,513,-36.844539,174.736618,60,31000,40716-10471500
-58,-393,504,-36.844539,174.736618,60,31000,40716-10471500
-68,-406,464,-36.844539,174.736618,60,31000,40716-10471500
-82,-405,484,-36.844539,174.736618,60,31000,40716-10471500
-78,-374,463,-36.844539,174.736618,60,31000,40716-10471500
-86,-335,493,-36.844539,174.736618,60,31000,40716-10471500
-53,-407,504,-36.844539,174.736618,60,31000,40716-10471500
-73,-335,496,-36.844539,174.736618,60,31000,40716-10471500
-55,-339,480,-36.844539,174.736618,60,31000,40716-10471500
-90,-369,492,-36.844539,174.736618,60,31000,40716-10471500
-107,-416,504,-36.844539,174.736618,60,31000,40716-10471500
-71,-381,475,-36.844539,174.736618,60,31000,40716-10471500
-100,-405,487,-36.844539,174.736618,60,31000,40716-10471500
-102,-416,487,-36.844539,174.736618,60,31000,40716-10471500
-84,-350,468,-36.844539,174.736618,60,31000,40716-10471500
-61,-368,480,-36.844539,174.736618,35,5000,40716-10472600
-88,-342,476,-36.844539,174.736618,35,5000,40716-10472600
-57,-323,486,-36.844539,174.736618,35,5000,40716-10472600
-98,-346,463,-36.844539,174.736618,35,5000,40716-10472600
-70,-416,494,-36.844539,174.736618,35,5000,40716-10472600
-84,-392,497,-36.844539,174.736618,35,5000,40716-10472600
-95,-279,463,-36.844539,174.736618,35,5000,40716-10472600
-72,-329,479,-36.844539,174.736618,35,5000,40716-10472600
-81,-312,458,-36.844539,174.736618,35,5000,40716-10472600
-79,-386,496,-36.844539,174.736618,35,5000,40716-10472600
-75,-416,488,-36.844539,174.736618,35,5000,40716-10472600
-106,-370,473,-36.844539,174.736618,35,5000,40716-10472600
-104,-292,473,-36.844539,174.736618,35,5000,40716-10472600
-41,-400,512,-36.844539,174.736618,35,5000,40716-10472600
-90,-416,475,-36.844539,174.736618,35,5000,40716-10472600
-76,-333,466,-36.844539,174.736618,35,5000,40716-10472600
-89,-400,483,-36.844539,174.736618,35,5000,40716-10472600
-89,-369,504,-36.844539,174.736618,35,5000,40716-10472600
-71,-341,490,-36.844539,174.736618,35,5000,40716-10472600
-106,-327,474,-36.844539,174.736618,35,5000,40716-10472600
-52,-341,520,-36.844539,174.736618,35,5000,40716-10472600
-77,-375,497,-36.844505,174.736618,16,1744419,40716-10473700
-90,-385,497,-36.844505,174.736618,16,1744419,40716-10473700
-85,-281,456,-36.844505,174.736618,16,1744419,40716-10473700
-88,-353,494,-36.844505,174.736618,16,1744419,40716-10473700
-73,-400,494,-36.844505,174.736618,16,1744419,40716-10473700
-71,-321,464,-36.844505,174.736618,16,1744419,40716-10473700
-73,-331,509,-36.844505,174.736618,16,1744419,40716-10473700
-96,-416,488,-36.844505,174.736618,16,1744419,40716-10473700
-92,-375,465,-36.844505,174.736618,16,1744419,40716-10473700
-98,-358,488,-36.844505,174.736618,16,1744419,40716-10473700
-70,-343,475,-36.844505,174.736618,16,1744419,40716-10473700
-82,-373,481,-36.844505,174.736618,16,1744419,40716-10473700
-59,-312,467,-36.844505,174.736618,16,1744419,40716-10473700
-94,-412,475,-36.844505,174.736618,16,1744419,40716-10473700
-104,-408,487,-36.844505,174.736618,16,1744419,40716-10473700
-48,-347,486,-36.844505,174.736618,16,1744419,40716-10473700
-46,-407,488,-36.844505,174.736618,16,1744419,40716-10473700
-68,-337,518,-36.844505,174.736618,16,1744419,40716-10473700
-78,-329,494,-36.844505,174.736618,16,1744419,40716-10473700
-73,-385,475,-36.844505,174.736618,16,1744419,40716-10473700
-44,-374,487,-36.844505,174.736618,16,1744419,40716-10473700
-60,-344,500,-36.844486,174.736618,50,1744419,40716-10474800
-62,-378,492,-36.844486,174.736618,50,1744419,40716-10474800
-107,-280,467,-36.844486,174.736618,50,1744419,40716-10474800
-62,-381,512,-36.844486,174.736618,50,1744419,40716-10474800
-87,-288,452,-36.844486,174.736618,50,1744419,40716-10474800
-86,-307,463,-36.844486,174.736618,50,1744419,40716-10474800
-87,-362,497,-36.844486,174.736618,50,1744419,40716-10474800
-54,-367,482,-36.844486,174.736618,50,1744419,40716-10474800
-73,-321,487,-36.844486,174.736618,50,1744419,40716-10474800
-83,-360,499,-36.844486,174.736618,50,1744419,40716-10474800
-108,-401,475,-36.844486,174.736618,50,1744419,40716-10474800
-92,-416,467,-36.844486,174.736618,50,1744419,40716-10474800
-66,-330,475,-36.844486,174.736618,50,1744419,40716-10474800
-70,-333,466,-36.844486,174.736618,50,1744419,40716-10474800
-63,-310,463,-36.844486,174.736618,50,1744419,40716-10474800
-70,-366,480,-36.844486,174.736618,50,1744419,40716-10474800
-62,-329,490,-36.844486,174.736618,50,1744419,40716-10474800
-65,-376,494,-36.844486,174.736618,50,1744419,40716-10474800
-75,-373,473,-36.844486,174.736618,50,1744419,40716-10474800
-94,-392,463,-36.844486,174.736618,50,1744419,40716-10474800
-87,-416,496,-36.844482,174.736618,11,32300,40716-10475900
-79,-349,482,-36.844482,174.736618,11,32300,40716-10475900
-80,-329,489,-36.844482,174.736618,11,32300,40716-10475900
-104,-366,492,-36.844482,174.736618,11,32300,40716-10475900
-63,-400,500,-36.844482,174.736618,11,32300,40716-10475900
-86,-301,455,-36.844482,174.736618,11,32300,40716-10475900
-71,-318,478,-36.844482,174.736618,11,32300,40716-10475900
-43,-380,504,-36.844482,174.736618,11,32300,40716-10475900
-79,-385,490,-36.844482,174.736618,11,32300,40716-10475900
-102,-306,497,-36.844482,174.736618,11,32300,40716-10475900
-103,-408,475,-36.844482,174.736618,11,32300,40716-10475900
-94,-277,468,-36.844482,174.736618,11,32300,40716-10475900
-84,-395,480,-36.844482,174.736618,11,32300,40716-10475900
-50,-348,483,-36.844482,174.736618,11,32300,40716-10475900
-76,-287,488,-36.844482,174.736618,11,32300,40716-10475900
-67,-286,467,-36.844482,174.736618,11,32300,40716-10475900
-80,-384,467,-36.844482,174.736618,11,32300,40716-10475900
-88,-420,475,-36.844482,174.736618,11,32300,40716-10475900
-87,-323,510,-36.844482,174.736618,11,32300,40716-10475900
-62,-327,458,-36.844482,174.736618,11,32300,40716-10475900
-87,-285,464,-36.844482,174.736618,11,32300,40716-10475900
-73,-391,496,-36.844482,174.736618,11,32300,40716-10475900
-75,-329,487,-36.844478,174.736633,24,0,40716-10481000
-72,-337,491,-36.844478,174.736633,24,0,40716-10481000
-57,-409,508,-36.844478,174.736633,24,0,40716-10481000
-88,-320,520,-36.844478,174.736633,24,0,40716-10481000
-62,-377,522,-36.844478,174.736633,24,0,40716-10481000
-105,-355,501,-36.844478,174.736633,24,0,40716-10481000
-83,-391,480,-36.844478,174.736633,24,0,40716-10481000
-69,-391,445,-36.844478,174.736633,24,0,40716-10481000
-75,-329,482,-36.844478,174.736633,24,0,40716-10481000
-91,-408,483,-36.844478,174.736633,24,0,40716-10481000
-98,-280,460,-36.844478,174.736633,24,0,40716-10481000
-53,-323,463,-36.844478,174.736633,24,0,40716-10481000
-44,-384,507,-36.844478,174.736633,24,0,40716-10481000
-83,-314,488,-36.844478,174.736633,24,0,40716-10481000
-78,-341,485,-36.844478,174.736633,24,0,40716-10481000
-106,-393,496,-36.844478,174.736633,24,0,40716-10481000
-61,-347,495,-36.844478,174.736633,24,0,40716-10481000
-49,-388,481,-36.844478,174.736633,24,0,40716-10481000
-87,-368,467,-36.844478,174.736633,24,0,40716-10481000
-100,-408,496,-36.844478,174.736633,24,0,40716-10481000
-44,-372,481,-36.844478,174.736633,24,0,40716-10481000
-71,-320,496,-36.844501,174.736633,13,3400,40716-10482100
-78,-337,458,-36.844501,174.736633,13,3400,40716-10482100
-83,-396,475,-36.844501,174.736633,13,3400,40716-10482200
-98,-416,483,-36.844501,174.736633,13,3400,40716-10482200
-70,-307,466,-36.844501,174.736633,13,3400,40716-10482200
-55,-386,500,-36.844501,174.736633,13,3400,40716-10482200
-46,-362,495,-36.844501,174.736633,13,3400,40716-10482200
-51,-344,495,-36.844501,174.736633,13,3400,40716-10482200
-56,-342,465,-36.844501,174.736633,13,3400,40716-10482200
-70,-338,476,-36.844501,174.736633,13,3400,40716-10482200
-58,-432,466,-36.844501,174.736633,13,3400,40716-10482200
-104,-331,448,-36.844501,174.736633,13,3400,40716-10482200
-10,-209,540,-36.844501,174.736633,13,3400,40716-10482200
257,-230,481,-36.844501,174.736633,13,3400,40716-10482200
351,-55,414,-36.844501,174.736633,13,3400,40716-10482200
374,-13,451,-36.844501,174.736633,13,3400,40716-10482200
368,-90,416,-36.844501,174.736633,13,3400,40716-10482200
387,-135,372,-36.844501,174.736633,13,3400,40716-10482200
473,-204,288,-36.844501,174.736633,13,3400,40716-10482200
523,-292,178,-36.844501,174.736633,13,3400,40716-10482200
592,-392,89,-36.844501,174.736633,13,3400,40716-10482200
512,-384,65,-36.844505,174.736648,17,3700,40716-10483200
488,-493,-6,-36.844505,174.736648,17,3700,40716-10483200
498,-494,-65,-36.844505,174.736648,17,3700,40716-10483200
536,-451,-68,-36.844505,174.736648,17,3700,40716-10483200
528,-435,89,-36.844505,174.736648,17,3700,40716-10483200
560,-405,92,-36.844505,174.736648,17,3700,40716-10483200
560,-285,95,-36.844505,174.736648,17,3700,40716-10483200
585,-290,-27,-36.844505,174.736648,17,3700,40716-10483200
629,-225,-148,-36.844505,174.736648,17,3700,40716-10483200
567,2,-263,-36.844505,174.736648,17,3700,40716-10483200
496,-21,-297,-36.844505,174.736648,17,3700,40716-10483200
333,122,-405,-36.844505,174.736648,17,3700,40716-10483200
152,238,-423,-36.844505,174.736648,17,3700,40716-10483200
-10,355,-331,-36.844505,174.736648,17,3700,40716-10483200
-92,404,-279,-36.844505,174.736648,17,3700,40716-10483200
-119,489,-145,-36.844505,174.736648,17,3700,40716-10483200
-15,442,84,-36.844505,174.736648,17,3700,40716-10483200
120,349,250,-36.844505,174.736648,17,3700,40716-10483200
297,116,347,-36.844505,174.736648,17,3700,40716-10483200
340,-270,354,-36.844505,174.736648,17,3700,40716-10483200
151,-509,270,-36.844505,174.736648,17,3700,40716-10483200
115,-524,351,-36.844692,174.736450,739,21910,40716-10484300
68,-453,316,-36.844692,174.736450,739,21910,40716-10484300
200,-333,358,-36.844680,174.736450,739,21910,40716-10484400
230,-230,344,-36.844680,174.736450,739,21910,40716-10484400
217,-237,362,-36.844680,174.736450,739,21910,40716-10484400
209,-232,414,-36.844680,174.736450,739,21910,40716-10484400
187,-257,418,-36.844680,174.736450,739,21910,40716-10484400
170,-131,429,-36.844680,174.736450,739,21910,40716-10484400
128,-81,415,-36.844680,174.736450,739,21910,40716-10484400
120,-168,460,-36.844680,174.736450,739,21910,40716-10484400
95,-167,460,-36.844680,174.736450,739,21910,40716-10484400
72,-94,452,-36.844680,174.736450,739,21910,40716-10484400
94,-118,463,-36.844680,174.736450,739,21910,40716-10484400
17,-169,467,-36.844680,174.736450,739,21910,40716-10484400
0,-324,455,-36.844680,174.736450,739,21910,40716-10484400
13,-440,397,-36.844680,174.736450,739,21910,40716-10484400
-28,-519,349,-36.844680,174.736450,739,21910,40716-10484400
37,-387,343,-36.844680,174.736450,739,21910,40716-10484400
37,-441,401,-36.844680,174.736450,739,21910,40716-10484400
57,-293,435,-36.844680,174.736450,739,21910,40716-10484400
25,-321,421,-36.844680,174.736450,739,21910,40716-10484400
-66,-343,456,-36.844680,174.736450,739,21910,40716-10484400
-63,-208,405,-36.844680,174.736450,739,21910,40716-10484400
-12,-282,418,-36.844680,174.736450,739,21910,40716-10484400
-19,-255,408,-36.844680,174.736450,739,21910,40716-10484400
273,-280,384,-36.844680,174.736450,739,21910,40716-10484400
422,-269,335,-36.844512,174.736526,40,10484600,40716-10485700
538,-252,124,-36.844512,174.736526,40,10484600,40716-10485700
599,-206,58,-36.844512,174.736526,40,10484600,40716-10485700
603,-78,-48,-36.844512,174.736526,40,10484600,40716-10485700
529,34,-137,-36.844512,174.736526,40,10484600,40716-10485700
564,-50,-121,-36.844512,174.736526,40,10484600,40716-10485700
560,-129,222,-36.844512,174.736526,40,10484600,40716-10485700
267,-13,396,-36.844512,174.736526,40,10484600,40716-10485700
171,-188,416,-36.844512,174.736526,40,10484600,40716-10485700
280,-514,233,-36.844512,174.736526,40,10484600,40716-10485700
247,-253,405,-36.844512,174.736526,40,10484600,40716-10485700
232,118,363,-36.844512,174.736526,40,10484600,40716-10485700
326,134,304,-36.844512,174.736526,40,10484600,40716-10490300
426,141,193,-36.844512,174.736526,40,10484600,40716-10490300
355,308,-119,-36.844512,174.736526,40,10484600,40716-10490400
265,292,-318,-36.844512,174.736526,40,10484600,40716-10490400
-6,250,-336,-36.844512,174.736526,40,10484600,40716-10490500
-273,272,-126,-36.844512,174.736526,40,10484600,40716-10490500
-354,228,67,-36.844512,174.736526,40,10484600,40716-10490500
-477,183,-79,-36.844512,174.736526,40,10484600,40716-10490500
-501,24,-88,-36.844512,174.736526,40,10484600,40716-10490500
-229,93,373,-36.844512,174.736526,40,10484600,40716-10490500
275,-49,373,-36.844512,174.736526,40,10484600,40716-10490500
544,149,20,-36.844512,174.736526,40,10484600,40716-10490500
318,14,-399,-36.844512,174.736526,40,10484600,40716-10490500
-38,-31,-535,-36.844512,174.736526,40,10484600,40716-10490500
-399,-182,-347,-36.844444,174.736541,117,4900,40716-10491000
-440,-422,-191,-36.844444,174.736541,117,4900,40716-10491000
-369,-465,191,-36.844444,174.736541,117,4900,40716-10491000
-207,-277,434,-36.844444,174.736541,117,4900,40716-10491000
-42,167,477,-36.844444,174.736541,117,4900,40716-10491000
28,45,495,-36.844444,174.736541,117,4900,40716-10491000
15,210,384,-36.844444,174.736541,117,4900,40716-10491000
-20,134,373,-36.844444,174.736541,117,4900,40716-10491000
-77,155,396,-36.844444,174.736541,117,4900,40716-10491000
-176,124,402,-36.844444,174.736541,117,4900,40716-10491000
-224,-4,384,-36.844444,174.736541,117,4900,40716-10491000
-377,-58,324,-36.844444,174.736541,117,4900,40716-10491000
-414,-138,288,-36.844444,174.736541,117,4900,40716-10491000
8,67,441,-36.844444,174.736541,117,4900,40716-10491000
428,-74,286,-36.844444,174.736541,117,4900,40716-10491000
310,-575,187,-36.844444,174.736541,117,4900,40716-10491000
-69,-605,218,-36.844444,174.736541,117,4900,40716-10491000
-390,-205,288,-36.844444,174.736541,117,4900,40716-10491000
-418,168,220,-36.844444,174.736541,117,4900,40716-10491000
-459,-247,233,-36.844444,174.736541,117,4900,40716-10491000
207,-454,329,-36.844444,174.736541,117,4900,40716-10491000
556,-338,50,-36.844444,174.736541,117,4900,40716-10491000
496,-66,-312,-36.844444,174.736541,117,4900,40716-10491000
205,290,-218,-36.844444,174.736541,117,4900,40716-10491000
-59,407,49,-36.844444,174.736541,117,4900,40716-10491000
-112,185,366,-36.844444,174.736541,117,4900,40716-10491000
-284,-242,374,-36.844444,174.736541,117,4900,40716-10491000
-422,-378,185,-36.844444,174.736541,117,4900,40716-10491000
-460,-401,121,-36.844444,174.736541,117,4900,40716-10491000
-68,-727,139,-36.844451,174.736618,70,4900,40716-10492500
420,-584,46,-36.844451,174.736618,70,4900,40716-10492500
410,-312,330,-36.844451,174.736618,70,4900,40716-10492500
403,-170,397,-36.844451,174.736618,70,4900,40716-10492500
318,-35,389,-36.844451,174.736618,70,4900,40716-10492500
344,-132,407,-36.844451,174.736618,70,4900,40716-10492500
363,-294,362,-36.844451,174.736618,70,4900,40716-10492500
552,-211,109,-36.844451,174.736618,70,4900,40716-10492500
552,-203,-253,-36.844451,174.736618,70,4900,40716-10492500
299,-276,-457,-36.844451,174.736618,70,4900,40716-10492500
-280,-168,-419,-36.844451,174.736618,70,4900,40716-10492500
-512,-196,-102,-36.844451,174.736618,70,4900,40716-10492500
-481,-212,156,-36.844451,174.736618,70,4900,40716-10492500
-495,-199,-140,-36.844451,174.736618,70,4900,40716-10492500
343,-238,-437,-36.844451,174.736618,70,4900,40716-10492500
392,-428,295,-36.844451,174.736618,70,4900,40716-10492500
-274,-272,336,-36.844451,174.736618,70,4900,40716-10492500
-510,-244,43,-36.844451,174.736618,70,4900,40716-10492500
-527,-156,-115,-36.844451,174.736618,70,4900,40716-10492500
-312,-319,323,-36.844451,174.736618,70,4900,40716-10492500
260,-404,317,-36.844451,174.736618,70,4900,40716-10492500
346,-62,375,-36.844451,174.736618,70,4900,40716-10492500
391,271,127,-36.844451,174.736618,70,4900,40716-10492500
348,192,-220,-36.844451,174.736618,70,4900,40716-10492500
296,-90,-469,-36.844451,174.736618,70,4900,40716-10492500
272,-78,-485,-36.844425,174.736648,83,4900,40716-10493800
184,335,235,-36.844425,174.736648,83,4900,40716-10493800
256,-686,145,-36.844417,174.736648,83,4900,40716-10493900
299,-600,-290,-36.844417,174.736648,83,4900,40716-10493900
232,-96,-522,-36.844417,174.736648,83,4900,40716-10493900
198,193,-390,-36.844417,174.736648,83,4900,40716-10493900
200,131,-456,-36.844417,174.736648,83,4900,40716-10493900
358,-344,-439,-36.844417,174.736648,83,4900,40716-10493900
316,-677,-52,-36.844417,174.736648,83,4900,40716-10493900
331,-188,374,-36.844417,174.736648,83,4900,40716-10493900
272,192,287,-36.844417,174.736648,83,4900,40716-10493900
57,389,-33,-36.844417,174.736648,83,4900,40716-10493900
-321,222,-36,-36.844417,174.736648,83,4900,40716-10493900
-509,66,-91,-36.844417,174.736648,83,4900,40716-10493900
-383,194,95,-36.844417,174.736648,83,4900,40716-10493900
230,327,169,-36.844417,174.736648,83,4900,40716-10493900
578,-386,-7,-36.844417,174.736648,83,4900,40716-10493900
231,-619,-291,-36.844417,174.736648,83,4900,40716-10493900
62,-535,-495,-36.844417,174.736648,83,4900,40716-10493900
272,-660,-333,-36.844417,174.736648,83,4900,40716-10493900
208,-226,435,-36.844417,174.736648,83,4900,40716-10493900
-355,119,322,-36.844417,174.736648,83,4900,40716-10493900
-465,-190,232,-36.844417,174.736648,83,4900,40716-10493900
207,-480,319,-36.844417,174.736648,83,4900,40716-10493900
472,-389,183,-36.844417,174.736648,83,4900,40716-10493900
278,-280,423,-36.844432,174.736648,64,652500,40716-10495100
285,-332,417,-36.844432,174.736648,64,652500,40716-10495100
270,-293,399,-36.844432,174.736648,64,652500,40716-10495100
503,-368,438,-36.844432,174.736648,64,652500,40716-10495100
266,-322,409,-36.844432,174.736648,64,652500,40716-10495100
232,-333,456,-36.844432,174.736648,64,652500,40716-10495100
229,-348,397,-36.844432,174.736648,64,652500,40716-10495100
247,-348,411,-36.844432,174.736648,64,652500,40716-10495100
251,-337,452,-36.844432,174.736648,64,652500,40716-10495100
243,-334,404,-36.844432,174.736648,64,652500,40716-10495100
247,-328,421,-36.844432,174.736648,64,652500,40716-10495100
288,-384,425,-36.844432,174.736648,64,652500,40716-10495100
279,-370,440,-36.844432,174.736648,64,652500,40716-10495100
292,-413,433,-36.844432,174.736648,64,652500,40716-10495100
280,-323,423,-36.844432,174.736648,64,652500,40716-10495100
286,-409,407,-36.844432,174.736648,64,652500,40716-10495100
263,-300,441,-36.844432,174.736648,64,652500,40716-10495100
230,-295,418,-36.844432,174.736648,64,652500,40716-10495100
251,-280,440,-36.844432,174.736648,64,652500,40716-10495100